property_id	property_name	source	snapshot	as_of_date	year	month	status	level	metric	value
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Oct	Prospect	My Hotel	ADR	649
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Oct	Prospect	My Hotel	REV	697325
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Oct	Prospect	My Hotel	BKGS	8
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Nov	Prospect	My Hotel	RN	745
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Nov	Prospect	My Hotel	ADR	623
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Nov	Prospect	My Hotel	REV	463874
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Nov	Prospect	My Hotel	BKGS	7
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Dec	Prospect	My Hotel	RN	400
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Dec	Prospect	My Hotel	ADR	660
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Dec	Prospect	My Hotel	REV	264000
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Dec	Prospect	My Hotel	BKGS	1
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Jan	Tentative	My Hotel	RN	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Jan	Tentative	My Hotel	ADR	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Jan	Tentative	My Hotel	REV	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Jan	Tentative	My Hotel	BKGS	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Feb	Tentative	My Hotel	RN	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Feb	Tentative	My Hotel	ADR	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Feb	Tentative	My Hotel	REV	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Feb	Tentative	My Hotel	BKGS	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Mar	Tentative	My Hotel	RN	219
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Mar	Tentative	My Hotel	ADR	800
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Mar	Tentative	My Hotel	REV	175200
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Mar	Tentative	My Hotel	BKGS	1
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Apr	Tentative	My Hotel	RN	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Apr	Tentative	My Hotel	ADR	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Apr	Tentative	My Hotel	REV	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Apr	Tentative	My Hotel	BKGS	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	May	Tentative	My Hotel	RN	336
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	May	Tentative	My Hotel	ADR	700
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	May	Tentative	My Hotel	REV	235200
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	May	Tentative	My Hotel	BKGS	1
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Jun	Tentative	My Hotel	RN	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Jun	Tentative	My Hotel	ADR	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Jun	Tentative	My Hotel	REV	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Jun	Tentative	My Hotel	BKGS	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Jul	Tentative	My Hotel	RN	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Jul	Tentative	My Hotel	ADR	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Jul	Tentative	My Hotel	REV	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Jul	Tentative	My Hotel	BKGS	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Aug	Tentative	My Hotel	RN	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Aug	Tentative	My Hotel	ADR	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Aug	Tentative	My Hotel	REV	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Aug	Tentative	My Hotel	BKGS	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Sep	Tentative	My Hotel	RN	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Sep	Tentative	My Hotel	ADR	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Sep	Tentative	My Hotel	REV	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Sep	Tentative	My Hotel	BKGS	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Oct	Tentative	My Hotel	RN	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Oct	Tentative	My Hotel	ADR	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Oct	Tentative	My Hotel	REV	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Oct	Tentative	My Hotel	BKGS	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Nov	Tentative	My Hotel	RN	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Nov	Tentative	My Hotel	ADR	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Nov	Tentative	My Hotel	REV	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Nov	Tentative	My Hotel	BKGS	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Dec	Tentative	My Hotel	RN	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Dec	Tentative	My Hotel	ADR	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Dec	Tentative	My Hotel	REV	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Dec	Tentative	My Hotel	BKGS	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Jan	Definite	My Hotel	RN	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Jan	Definite	My Hotel	ADR	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Jan	Definite	My Hotel	REV	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Jan	Definite	My Hotel	BKGS	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Feb	Definite	My Hotel	RN	837
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Feb	Definite	My Hotel	ADR	1314.57
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Feb	Definite	My Hotel	REV	1184860
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Feb	Definite	My Hotel	BKGS	4
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Mar	Definite	My Hotel	RN	508
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Mar	Definite	My Hotel	ADR	1382.18
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Mar	Definite	My Hotel	REV	720112
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Mar	Definite	My Hotel	BKGS	3
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Apr	Definite	My Hotel	RN	845
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Apr	Definite	My Hotel	ADR	1182.7
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Apr	Definite	My Hotel	REV	1007220
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Apr	Definite	My Hotel	BKGS	5
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	May	Definite	My Hotel	RN	454
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	May	Definite	My Hotel	ADR	1210.01
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	May	Definite	My Hotel	REV	532545
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	May	Definite	My Hotel	BKGS	2
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Jun	Definite	My Hotel	RN	519
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Jun	Definite	My Hotel	ADR	679.12
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Jun	Definite	My Hotel	REV	363642
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Jun	Definite	My Hotel	BKGS	2
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Jul	Definite	My Hotel	RN	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Jul	Definite	My Hotel	ADR	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Jul	Definite	My Hotel	REV	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Jul	Definite	My Hotel	BKGS	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Aug	Definite	My Hotel	RN	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Aug	Definite	My Hotel	ADR	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Aug	Definite	My Hotel	REV	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Aug	Definite	My Hotel	BKGS	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Sep	Definite	My Hotel	RN	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Sep	Definite	My Hotel	ADR	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Sep	Definite	My Hotel	REV	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Sep	Definite	My Hotel	BKGS	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Oct	Definite	My Hotel	RN	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Oct	Definite	My Hotel	ADR	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Oct	Definite	My Hotel	REV	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Oct	Definite	My Hotel	BKGS	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Nov	Definite	My Hotel	RN	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Nov	Definite	My Hotel	ADR	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Nov	Definite	My Hotel	REV	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Nov	Definite	My Hotel	BKGS	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Dec	Definite	My Hotel	RN	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Dec	Definite	My Hotel	ADR	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Dec	Definite	My Hotel	REV	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Feb	2026-02-02	2026	Dec	Definite	My Hotel	BKGS	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Jan	Prospect	My Hotel	RN	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Jan	Prospect	My Hotel	ADR	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Jan	Prospect	My Hotel	REV	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Jan	Prospect	My Hotel	BKGS	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Feb	Prospect	My Hotel	RN	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Feb	Prospect	My Hotel	ADR	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Feb	Prospect	My Hotel	REV	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Feb	Prospect	My Hotel	BKGS	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Mar	Prospect	My Hotel	RN	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Mar	Prospect	My Hotel	ADR	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Mar	Prospect	My Hotel	REV	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Mar	Prospect	My Hotel	BKGS	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Apr	Prospect	My Hotel	RN	530
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Apr	Prospect	My Hotel	ADR	1120
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Apr	Prospect	My Hotel	REV	594000
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Apr	Prospect	My Hotel	BKGS	4
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	May	Prospect	My Hotel	RN	1115
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	May	Prospect	My Hotel	ADR	942
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	May	Prospect	My Hotel	REV	1051398
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	May	Prospect	My Hotel	BKGS	2
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Jun	Prospect	My Hotel	RN	933
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Jun	Prospect	My Hotel	ADR	816
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Jun	Prospect	My Hotel	REV	762032
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Jun	Prospect	My Hotel	BKGS	4
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Jul	Prospect	My Hotel	RN	385
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Jul	Prospect	My Hotel	ADR	690
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Jul	Prospect	My Hotel	REV	265650
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Jul	Prospect	My Hotel	BKGS	1
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Aug	Prospect	My Hotel	RN	75
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Aug	Prospect	My Hotel	ADR	650
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Aug	Prospect	My Hotel	REV	48750
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Aug	Prospect	My Hotel	BKGS	1
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Sep	Prospect	My Hotel	RN	386
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Sep	Prospect	My Hotel	ADR	672
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Sep	Prospect	My Hotel	REV	259401
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Sep	Prospect	My Hotel	BKGS	4
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Oct	Prospect	My Hotel	RN	1048
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Oct	Prospect	My Hotel	ADR	645
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Oct	Prospect	My Hotel	REV	676025
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Oct	Prospect	My Hotel	BKGS	8
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Nov	Prospect	My Hotel	RN	1369
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Nov	Prospect	My Hotel	ADR	707
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Nov	Prospect	My Hotel	REV	968591
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Nov	Prospect	My Hotel	BKGS	8
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Dec	Prospect	My Hotel	RN	480
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Dec	Prospect	My Hotel	ADR	658
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Dec	Prospect	My Hotel	REV	316000
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Dec	Prospect	My Hotel	BKGS	2
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Jan	Tentative	My Hotel	RN	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Jan	Tentative	My Hotel	ADR	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Jan	Tentative	My Hotel	REV	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Jan	Tentative	My Hotel	BKGS	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Feb	Tentative	My Hotel	RN	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Feb	Tentative	My Hotel	ADR	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Feb	Tentative	My Hotel	REV	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Feb	Tentative	My Hotel	BKGS	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Mar	Tentative	My Hotel	RN	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Mar	Tentative	My Hotel	ADR	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Mar	Tentative	My Hotel	REV	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Mar	Tentative	My Hotel	BKGS	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Apr	Tentative	My Hotel	RN	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Apr	Tentative	My Hotel	ADR	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Apr	Tentative	My Hotel	REV	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Apr	Tentative	My Hotel	BKGS	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	May	Tentative	My Hotel	RN	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	May	Tentative	My Hotel	ADR	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	May	Tentative	My Hotel	REV	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	May	Tentative	My Hotel	BKGS	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Jun	Tentative	My Hotel	RN	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Jun	Tentative	My Hotel	ADR	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Jun	Tentative	My Hotel	REV	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Jun	Tentative	My Hotel	BKGS	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Jul	Tentative	My Hotel	RN	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Jul	Tentative	My Hotel	ADR	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Jul	Tentative	My Hotel	REV	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Jul	Tentative	My Hotel	BKGS	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Aug	Tentative	My Hotel	RN	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Aug	Tentative	My Hotel	ADR	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Aug	Tentative	My Hotel	REV	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Aug	Tentative	My Hotel	BKGS	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Sep	Tentative	My Hotel	RN	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	Hotel	Snap-Mar	2026-03-02	2026	Sep	Tentative	My Hotel	ADR	0
